employee_id,department,job_level,location,gender,ethnicity,hire_date,tenure_months,performance_score,engagement_score,absence_days_ytd,left_company,exit_reason,exit_date,dq_missing_exit_date,tenure_band,salary_proxy,replacement_cost_est,flight_risk_score,high_risk_employee,hire_year
EMP01174,Sales & Commercial,Senior Analyst,Manchester,Female,Black / African / Caribbean,2022-05-31,31.0,4.0,2.2,1.0,1,Compensation,2023-10-05,0,25-36m,52000,31200.0,2.08,1,2022.0
EMP01095,Customer Success,Senior Manager,Manchester,Male,Not disclosed,2020-06-28,54.0,4.4,3.5,11.0,0,,,0,37-60m,88000,52800.0,1.14,0,2020.0
EMP01052,Customer Success,Senior Analyst,Lagos,Male,White,2023-12-31,12.0,3.6,2.4,13.0,0,,,0,7-12m,52000,31200.0,2.12,1,2023.0
EMP01552,People & Culture,Analyst,Dublin,Male,Other / prefer not to say,2023-08-01,17.0,2.9,3.7,9.0,0,,,0,13-24m,38000,22800.0,1.62,0,2023.0
EMP01789,Operations,Senior Analyst,Amsterdam,Male,Mixed / Multiple ethnic groups,2023-10-31,14.0,3.7,2.3,2.0,1,Management,,1,13-24m,52000,31200.0,2.14,1,2023.0
EMP02086,Operations,Analyst,Manchester,Male,White,2023-12-01,13.0,2.5,2.5,9.0,0,,,0,13-24m,38000,22800.0,2.5,1,2023.0
EMP01420,Customer Success,Manager,London,Male,White,2022-09-30,27.0,2.8,3.3,7.0,0,,,0,25-36m,68000,40800.0,1.9,0,2022.0
EMP01748,Operations,Analyst,Dublin,Female,White,2023-03-01,22.0,2.7,3.4,10.0,0,,,0,13-24m,38000,22800.0,1.88,0,2023.0
EMP01221,Finance,Senior Analyst,Dublin,Male,Black / African / Caribbean,2022-07-31,29.0,2.8,3.1,7.0,1,Management,2023-01-06,0,25-36m,52000,31200.0,2.02,1,2022.0
EMP01509,Legal & Compliance,Manager,London,Female,Not disclosed,2022-02-28,34.0,2.2,2.5,14.0,1,Compensation,2024-11-19,0,25-36m,68000,40800.0,2.62,1,2022.0
EMP01711,Customer Success,Senior Analyst,Manchester,Male,White,2023-12-01,13.0,2.7,3.5,10.0,1,Work-life balance,2024-08-14,0,13-24m,52000,31200.0,1.82,0,2023.0
EMP01931,Technology,Analyst,Manchester,Male,Asian / Asian British,2023-12-31,12.0,4.5,4.0,1.0,0,,,0,7-12m,38000,22800.0,0.8,0,2023.0
EMP01608,Sales & Commercial,Analyst,London,Female,White,2023-06-01,19.0,2.4,2.1,6.0,1,Compensation,2024-08-16,0,13-24m,38000,22800.0,2.78,1,2023.0
EMP01388,Technology,Senior Analyst,London,Male,White,2022-06-30,30.0,3.2,3.5,11.0,0,,,0,25-36m,52000,31200.0,1.62,0,2022.0
EMP01094,Operations,Manager,London,Male,White,2021-10-29,38.0,3.6,2.6,8.0,0,,,0,37-60m,68000,40800.0,2.0,0,2021.0
EMP01752,Legal & Compliance,Analyst,London,Female,White,2023-12-31,12.0,3.1,3.5,12.0,0,,,0,7-12m,38000,22800.0,1.66,0,2023.0
EMP01887,Finance,Analyst,London,Male,White,2023-10-01,15.0,3.1,3.5,14.0,0,,,0,13-24m,38000,22800.0,1.66,0,2023.0
EMP01652,Operations,Senior Manager,Manchester,Male,White,2019-02-26,70.0,2.5,2.0,9.0,0,,,0,60m+,88000,52800.0,2.8,1,2019.0
EMP01149,Technology,Director,London,Not disclosed,Asian / Asian British,2018-03-28,81.0,4.8,4.2,4.0,0,,,0,60m+,118000,70800.0,0.56,0,2018.0
EMP01754,Sales & Commercial,Manager,London,Non-binary / prefer not to say,Not disclosed,2021-05-30,43.0,3.6,3.6,4.0,0,,,0,37-60m,68000,40800.0,1.4,0,2021.0
EMP01483,Operations,Manager,London,Female,White,2021-09-29,39.0,3.8,4.1,16.0,1,Compensation,2023-03-12,0,37-60m,68000,40800.0,1.02,0,2021.0
EMP01403,Operations,Analyst,Lagos,Female,Black / African / Caribbean,2024-12-01,1.0,3.4,3.5,4.0,0,,,0,0-6m,38000,22800.0,1.54,0,2024.0
EMP01250,People & Culture,Manager,Manchester,Male,White,2021-04-29,44.0,3.3,2.9,4.0,0,,,0,37-60m,68000,40800.0,1.94,0,2021.0
EMP01341,Operations,Manager,London,Female,White,2021-06-29,42.0,3.4,2.6,11.0,0,,,0,37-60m,68000,40800.0,2.08,1,2021.0
EMP01927,Sales & Commercial,Manager,Amsterdam,Female,White,2020-11-28,49.0,3.1,3.2,9.0,0,,,0,37-60m,68000,40800.0,1.84,0,2020.0
EMP01201,Finance,Analyst,Manchester,Male,White,2022-09-30,27.0,4.4,1.1,5.0,0,,,0,25-36m,38000,22800.0,2.58,1,2022.0
EMP01861,Customer Success,Analyst,London,Male,White,2024-08-31,4.0,3.7,3.8,10.0,1,Relocation,2024-12-24,0,0-6m,38000,22800.0,1.24,0,2024.0
EMP01092,Customer Success,Analyst,London,Female,White,2024-01-31,11.0,2.9,3.3,1.0,0,,,0,7-12m,38000,22800.0,1.86,0,2024.0
EMP01733,Finance,Senior Analyst,Lagos,Male,Black / African / Caribbean,2024-10-31,2.0,2.8,2.3,11.0,0,,,0,0-6m,52000,31200.0,2.5,1,2024.0
EMP01541,Marketing,Senior Manager,London,Not disclosed,Asian / Asian British,2021-06-29,42.0,3.7,3.7,8.0,0,,,0,37-60m,88000,52800.0,1.3,0,2021.0
EMP01692,Operations,Senior Analyst,Lagos,Male,Asian / Asian British,2023-04-01,21.0,3.3,4.8,6.0,0,,,0,13-24m,52000,31200.0,0.8,0,2023.0
EMP01585,Finance,Manager,Manchester,Male,Black / African / Caribbean,2023-05-01,20.0,4.7,5.0,1.0,0,,,0,13-24m,68000,40800.0,0.12,0,2023.0
EMP01443,Sales & Commercial,Senior Analyst,Amsterdam,Male,White,2022-09-30,27.0,3.2,2.1,7.0,1,Better opportunity,2024-12-14,0,25-36m,52000,31200.0,2.46,1,2022.0
EMP01610,Finance,Analyst,London,Male,White,2023-08-31,16.0,1.2,2.0,1.0,0,,,0,13-24m,38000,22800.0,3.32,1,2023.0
EMP01281,People & Culture,Senior Manager,London,Female,White,2020-06-28,54.0,3.4,4.7,4.0,0,,,0,37-60m,88000,52800.0,0.82,0,2020.0
EMP01411,Sales & Commercial,Senior Manager,London,Male,Other / prefer not to say,2019-08-28,64.0,3.5,3.4,0.0,1,Better opportunity,2021-04-25,0,60m+,88000,52800.0,1.56,0,2019.0
EMP01918,Legal & Compliance,Manager,London,Female,White,2021-03-30,45.0,2.8,3.7,6.0,0,,,0,37-60m,68000,40800.0,1.66,0,2021.0
EMP02048,Technology,Senior Manager,Dublin,Male,Asian / Asian British,2019-12-28,60.0,2.2,3.2,15.0,0,,,0,37-60m,88000,52800.0,2.2,1,2019.0
EMP01569,Legal & Compliance,Senior Analyst,Lagos,Male,Asian / Asian British,2023-06-01,19.0,4.2,2.8,11.0,0,,,0,13-24m,52000,31200.0,1.64,0,2023.0
EMP01951,Finance,Senior Analyst,London,Female,White,2024-01-31,11.0,2.8,2.7,3.0,0,,,0,7-12m,52000,31200.0,2.26,1,2024.0
EMP01695,Technology,Senior Analyst,London,Male,White,2022-05-31,31.0,3.6,3.0,8.0,0,,,0,25-36m,52000,31200.0,1.76,0,2022.0
EMP02169,Technology,Senior Analyst,Dublin,Female,Not disclosed,2023-04-01,21.0,3.1,3.4,8.0,0,,,0,13-24m,52000,31200.0,1.72,0,2023.0
EMP01688,Sales & Commercial,Analyst,London,Female,Black / African / Caribbean,2024-12-01,1.0,2.9,2.5,4.0,1,Better opportunity,2025-01-30,0,0-6m,38000,22800.0,2.34,1,2024.0
EMP01336,Technology,Analyst,Dublin,Female,Not disclosed,2022-08-30,28.0,3.8,4.9,14.0,0,,,0,25-36m,38000,22800.0,0.54,0,2022.0
EMP01643,Technology,Senior Analyst,London,Female,White,2022-10-30,26.0,3.4,3.9,9.0,0,,,0,25-36m,52000,31200.0,1.3,0,2022.0
EMP01315,Customer Success,Analyst,London,Non-binary / prefer not to say,White,2024-12-01,1.0,3.5,2.6,7.0,0,,,0,0-6m,38000,22800.0,2.04,1,2024.0
EMP01783,Sales & Commercial,Senior Analyst,London,Female,Asian / Asian British,2022-03-31,33.0,1.9,3.4,10.0,1,Better opportunity,2023-02-27,0,25-36m,52000,31200.0,2.2,1,2022.0
EMP01911,Operations,Analyst,Dublin,Male,White,2024-12-01,1.0,4.4,2.6,1.0,1,Work-life balance,2025-01-30,0,0-6m,38000,22800.0,1.68,0,2024.0
EMP02166,Customer Success,Analyst,Dublin,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2023-03-01,22.0,3.1,4.8,15.0,0,,,0,13-24m,38000,22800.0,0.88,0,2023.0
EMP02163,Sales & Commercial,Analyst,London,Female,White,2023-08-31,16.0,3.6,3.3,0.0,0,,,0,13-24m,38000,22800.0,1.58,0,2023.0
EMP01507,Legal & Compliance,Manager,Lagos,Non-binary / prefer not to say,White,2021-11-29,37.0,3.9,4.2,8.0,0,,,0,37-60m,68000,40800.0,0.92,0,2021.0
EMP01134,Sales & Commercial,Director,London,Female,White,2020-05-29,55.0,3.5,4.1,6.0,0,,,0,37-60m,118000,70800.0,1.14,0,2020.0
EMP01093,Customer Success,Senior Analyst,Dublin,Female,Not disclosed,2023-04-01,21.0,3.1,4.1,12.0,0,,,0,13-24m,52000,31200.0,1.3,0,2023.0
EMP01835,Operations,Manager,London,Male,White,2021-02-27,46.0,3.4,4.6,0.0,0,,,0,37-60m,68000,40800.0,0.88,0,2021.0
EMP01593,Technology,Senior Analyst,Manchester,Female,Asian / Asian British,2023-01-30,23.0,4.1,2.3,7.0,0,,,0,13-24m,52000,31200.0,1.98,0,2023.0
EMP02051,People & Culture,Analyst,Manchester,Male,White,2023-08-31,16.0,2.9,3.5,9.0,0,,,0,13-24m,38000,22800.0,1.74,0,2023.0
EMP01395,Sales & Commercial,Manager,London,Female,White,2022-03-31,33.0,3.1,4.6,11.0,0,,,0,25-36m,68000,40800.0,1.0,0,2022.0
EMP02057,Customer Success,Senior Analyst,Manchester,Female,White,2024-08-31,4.0,3.3,3.6,13.0,1,Work-life balance,2024-12-17,0,0-6m,52000,31200.0,1.52,0,2024.0
EMP02157,Technology,Senior Manager,London,Male,White,2022-05-31,31.0,3.6,3.5,0.0,0,,,0,25-36m,88000,52800.0,1.46,0,2022.0
EMP01576,Legal & Compliance,Senior Analyst,London,Non-binary / prefer not to say,Asian / Asian British,2023-12-01,13.0,3.6,4.2,9.0,0,,,0,13-24m,52000,31200.0,1.04,0,2023.0
EMP01574,Finance,Director,Dublin,Female,Asian / Asian British,2018-02-25,82.0,3.5,3.3,7.0,0,,,0,60m+,118000,70800.0,1.62,0,2018.0
EMP01279,Customer Success,Manager,London,Female,White,2020-09-28,51.0,4.2,3.9,6.0,0,,,0,37-60m,68000,40800.0,0.98,0,2020.0
EMP01736,People & Culture,Senior Manager,Manchester,Male,White,2020-04-28,56.0,3.4,3.7,0.0,0,,,0,37-60m,88000,52800.0,1.42,0,2020.0
EMP01280,Customer Success,Senior Analyst,Manchester,Male,White,2022-07-31,29.0,3.4,4.2,6.0,0,,,0,25-36m,52000,31200.0,1.12,0,2022.0
EMP01640,Sales & Commercial,Analyst,Manchester,Male,Asian / Asian British,2024-12-01,1.0,2.2,2.7,7.0,0,,,0,0-6m,38000,22800.0,2.5,1,2024.0
EMP01338,Customer Success,Manager,Manchester,Male,White,2021-10-29,38.0,3.25,1.1,9.0,1,Better opportunity,2023-08-12,0,37-60m,68000,40800.0,3.04,1,2021.0
EMP01228,Sales & Commercial,Director,Dublin,Female,White,2018-07-28,77.0,2.6,5.0,7.0,0,,,0,60m+,118000,70800.0,0.96,0,2018.0
EMP01699,Technology,Senior Analyst,London,Male,White,2023-10-01,15.0,2.2,3.9,7.5,0,,,0,13-24m,52000,31200.0,1.78,0,2023.0
EMP01009,Finance,Analyst,Lagos,Female,White,2023-08-01,17.0,2.2,1.9,0.0,0,,,0,13-24m,38000,22800.0,2.98,1,2023.0
EMP01086,Sales & Commercial,Senior Analyst,Lagos,Female,Mixed / Multiple ethnic groups,2023-12-01,13.0,3.4,3.1,7.0,0,,,0,13-24m,52000,31200.0,1.78,0,2023.0
EMP02058,Operations,Senior Analyst,Dublin,Female,White,2023-03-01,22.0,3.3,3.7,7.0,0,,,0,13-24m,52000,31200.0,1.46,0,2023.0
EMP01905,Operations,Manager,London,Female,Mixed / Multiple ethnic groups,2020-04-28,56.0,4.1,3.5,8.0,0,,,0,37-60m,68000,40800.0,1.26,0,2020.0
EMP01069,Technology,Manager,Manchester,Male,Black / African / Caribbean,2021-07-30,41.0,2.7,4.3,17.0,0,,,0,37-60m,68000,40800.0,1.34,0,2021.0
EMP02179,Customer Success,Senior Analyst,Dublin,Male,White,2022-09-30,27.0,2.6,3.1,3.0,1,Compensation,2022-12-06,0,25-36m,52000,31200.0,2.1,1,2022.0
EMP01097,Operations,Analyst,Manchester,Non-binary / prefer not to say,White,2023-04-01,21.0,1.7,3.9,2.0,0,,,0,13-24m,38000,22800.0,1.98,0,2023.0
EMP01342,Operations,Analyst,London,Female,White,2024-12-01,1.0,2.3,3.9,0.0,0,,,0,0-6m,38000,22800.0,1.74,0,2024.0
EMP01122,People & Culture,Analyst,London,Female,Asian / Asian British,2023-12-01,13.0,3.7,2.2,0.0,0,,,0,13-24m,38000,22800.0,2.2,1,2023.0
EMP01157,Finance,Senior Manager,Manchester,Male,White,2020-04-28,56.0,3.8,3.3,10.0,0,,,0,37-60m,88000,52800.0,1.5,0,2020.0
EMP02135,Finance,Analyst,London,Male,White,2024-08-01,5.0,2.8,4.3,8.0,0,,,0,0-6m,38000,22800.0,1.3,0,2024.0
EMP01947,Technology,Senior Analyst,London,Male,Black / African / Caribbean,2022-11-30,25.0,3.1,3.1,5.0,0,,,0,25-36m,52000,31200.0,1.9,0,2022.0
EMP01994,Operations,Senior Analyst,London,Male,Mixed / Multiple ethnic groups,2024-04-01,9.0,2.4,2.3,1.0,0,,,0,7-12m,52000,31200.0,2.66,1,2024.0
EMP01634,Operations,Manager,London,Female,White,2023-04-01,21.0,4.0,2.8,14.0,0,,,0,13-24m,68000,40800.0,1.72,0,2023.0
EMP01471,Technology,Senior Analyst,Amsterdam,Male,Not disclosed,2023-01-30,23.0,3.0,1.9,9.0,0,,,0,13-24m,52000,31200.0,2.66,1,2023.0
EMP01558,Technology,Senior Analyst,Amsterdam,Female,Other / prefer not to say,2022-05-31,31.0,4.2,2.1,6.0,0,,,0,25-36m,52000,31200.0,2.06,1,2022.0
EMP01724,Customer Success,Senior Analyst,Manchester,Female,White,2022-01-29,35.0,4.6,3.3,4.0,0,,,0,25-36m,52000,31200.0,1.18,0,2022.0
EMP01294,Sales & Commercial,Analyst,Manchester,Male,White,2024-12-01,1.0,2.9,3.3,7.0,1,Compensation,,1,0-6m,38000,22800.0,1.86,0,2024.0
EMP01773,Technology,Analyst,London,Male,Asian / Asian British,2024-06-01,7.0,2.9,3.7,7.0,0,,,0,7-12m,38000,22800.0,1.62,0,2024.0
EMP01415,Finance,Senior Analyst,Manchester,Female,Not disclosed,2023-05-01,20.0,3.0,3.7,6.0,0,,,0,13-24m,52000,31200.0,1.58,0,2023.0
EMP02055,Marketing,Senior Manager,Lagos,Male,White,2020-08-28,52.0,2.6,3.5,14.0,0,,,0,37-60m,88000,52800.0,1.86,0,2020.0
EMP02153,Finance,Manager,Manchester,Female,Asian / Asian British,2023-04-01,21.0,3.3,3.4,14.0,0,,,0,13-24m,68000,40800.0,1.64,0,2023.0
EMP01165,Technology,Manager,London,Female,White,2023-06-01,19.0,2.7,2.6,6.0,0,,,0,13-24m,68000,40800.0,2.36,1,2023.0
EMP01121,Customer Success,Analyst,Dublin,Male,Other / prefer not to say,2023-08-01,17.0,2.8,1.7,12.0,1,Work-life balance,2024-09-30,0,13-24m,38000,22800.0,2.86,1,2023.0
EMP01906,People & Culture,Senior Analyst,London,Male,White,2024-01-31,11.0,2.1,4.6,5.0,0,,,0,7-12m,52000,31200.0,1.4,0,2024.0
EMP01697,Sales & Commercial,Manager,Lagos,Male,White,2022-08-30,28.0,3.1,3.1,0.0,1,Work-life balance,2023-04-10,0,25-36m,68000,40800.0,1.9,0,2022.0
EMP01283,Sales & Commercial,Senior Analyst,London,Non-binary / prefer not to say,Asian / Asian British,2023-03-01,22.0,2.7,4.0,4.0,1,Compensation,2023-07-19,0,13-24m,52000,31200.0,1.52,0,2023.0
EMP01365,Legal & Compliance,Senior Manager,London,Male,White,2019-10-28,62.0,2.9,3.1,10.0,0,,,0,60m+,88000,52800.0,1.98,0,2019.0
EMP01747,Sales & Commercial,Senior Analyst,Amsterdam,Female,White,2023-08-01,17.0,2.8,3.2,10.0,0,,,0,13-24m,52000,31200.0,1.96,0,2023.0
EMP01311,Operations,Senior Manager,Dublin,Male,Other / prefer not to say,2020-08-28,52.0,4.5,4.1,12.0,0,,,0,37-60m,88000,52800.0,0.74,0,2020.0
EMP01511,Finance,Analyst,London,Female,Not disclosed,2023-06-01,19.0,2.1,3.2,7.0,1,Better opportunity,2024-11-24,0,13-24m,38000,22800.0,2.24,1,2023.0
EMP01180,Technology,Manager,Manchester,Female,White,2020-11-28,49.0,2.6,2.2,20.0,0,,,0,37-60m,68000,40800.0,2.64,1,2020.0
EMP01912,Sales & Commercial,Analyst,Dublin,Male,Other / prefer not to say,2022-11-30,25.0,2.5,3.4,2.0,0,,,0,25-36m,38000,22800.0,1.96,0,2022.0
EMP01810,Technology,Senior Analyst,Manchester,Female,White,2021-10-29,38.0,3.0,4.3,7.0,0,,,0,37-60m,52000,31200.0,1.22,0,2021.0
EMP01821,Customer Success,Director,Manchester,Male,Not disclosed,2019-02-26,70.0,3.5,4.6,4.0,0,,,0,60m+,118000,70800.0,0.84,0,2019.0
EMP01070,Marketing,Analyst,Manchester,Male,Asian / Asian British,2024-01-31,11.0,2.7,2.5,4.0,1,Career growth,,1,7-12m,38000,22800.0,2.42,1,2024.0
EMP01784,Sales & Commercial,Senior Analyst,London,Female,Black / African / Caribbean,2024-07-01,6.0,3.6,3.5,11.0,0,,,0,0-6m,52000,31200.0,1.46,0,2024.0
EMP01524,People & Culture,Analyst,London,Female,Other / prefer not to say,2024-12-01,1.0,2.4,2.5,11.0,0,,,0,0-6m,38000,22800.0,2.54,1,2024.0
EMP02149,People & Culture,Manager,London,Male,Black / African / Caribbean,2024-01-31,11.0,3.7,3.0,10.0,0,,,0,7-12m,68000,40800.0,1.72,0,2024.0
EMP02004,Customer Success,Analyst,London,Male,Asian / Asian British,2024-04-01,9.0,3.4,3.3,13.0,0,,,0,7-12m,38000,22800.0,1.66,0,2024.0
EMP01805,Operations,Analyst,Dublin,Non-binary / prefer not to say,White,2024-12-01,1.0,3.7,2.1,11.0,0,,,0,0-6m,38000,22800.0,2.26,1,2024.0
EMP01816,Operations,Senior Analyst,London,Female,Asian / Asian British,2022-10-30,26.0,3.7,4.6,1.0,0,,,0,25-36m,52000,31200.0,0.76,0,2022.0
EMP01124,Technology,Analyst,London,Male,Mixed / Multiple ethnic groups,2022-01-29,35.0,4.2,3.9,2.0,0,,,0,25-36m,38000,22800.0,0.98,0,2022.0
EMP01864,Operations,Senior Analyst,London,Male,White,2024-08-31,4.0,4.3,5.0,11.0,0,,,0,0-6m,52000,31200.0,0.28,0,2024.0
EMP01059,Technology,Analyst,Manchester,Female,Mixed / Multiple ethnic groups,2024-04-01,9.0,3.5,3.0,8.0,0,,,0,7-12m,38000,22800.0,1.8,0,2024.0
EMP02138,Operations,Senior Analyst,London,Male,White,2023-07-01,18.0,1.8,3.1,0.0,0,,,0,13-24m,52000,31200.0,2.42,1,2023.0
EMP01364,Operations,Analyst,London,Female,White,2024-05-01,8.0,3.6,3.5,15.0,0,,,0,7-12m,38000,22800.0,1.46,0,2024.0
EMP01266,Customer Success,Analyst,London,Male,White,2021-05-30,43.0,2.8,1.0,6.0,0,,,0,37-60m,38000,22800.0,3.28,1,2021.0
EMP01834,Technology,Director,London,Female,White,2018-06-27,78.0,4.0,5.0,12.0,0,,,0,60m+,118000,70800.0,0.4,0,2018.0
EMP02073,Technology,Senior Analyst,Manchester,Female,Not disclosed,2022-03-31,33.0,3.8,3.8,16.0,1,Career growth,2024-05-29,0,25-36m,52000,31200.0,1.2,0,2022.0
EMP01249,Marketing,Director,London,Female,White,2019-12-28,60.0,4.4,3.6,6.0,0,,,0,37-60m,118000,70800.0,1.08,0,2019.0
EMP01381,Technology,Analyst,London,Female,White,2024-01-31,11.0,2.2,3.0,9.0,0,,,0,7-12m,38000,22800.0,2.32,1,2024.0
EMP01605,Technology,Senior Analyst,Manchester,Male,White,2023-08-31,16.0,2.6,4.2,4.0,0,,,0,13-24m,52000,31200.0,1.44,0,2023.0
EMP01999,Marketing,Senior Analyst,London,Male,Other / prefer not to say,2023-05-01,20.0,2.8,3.6,9.0,0,,,0,13-24m,52000,31200.0,1.72,0,2023.0
EMP02069,Sales & Commercial,Analyst,Amsterdam,Female,Asian / Asian British,2023-10-31,14.0,3.6,3.4,12.0,0,,,0,13-24m,38000,22800.0,1.52,0,2023.0
EMP01551,Operations,Senior Analyst,Amsterdam,Male,Asian / Asian British,2022-04-30,32.0,2.7,2.7,8.0,0,,,0,25-36m,52000,31200.0,2.3,1,2022.0
EMP01252,Sales & Commercial,Manager,London,Male,Asian / Asian British,2022-02-28,34.0,4.9,2.5,8.0,1,Better opportunity,2024-08-02,0,25-36m,68000,40800.0,1.54,0,2022.0
EMP01948,Legal & Compliance,Senior Analyst,London,Female,Other / prefer not to say,2023-08-01,17.0,2.2,1.7,10.0,0,,,0,13-24m,52000,31200.0,3.1,1,2023.0
EMP02130,Sales & Commercial,Analyst,London,Male,Not disclosed,2022-12-30,24.0,3.5,4.0,10.0,0,,,0,13-24m,38000,22800.0,1.2,0,2022.0
EMP01213,Finance,Analyst,London,Male,Not disclosed,2022-07-31,29.0,3.5,3.45,8.0,0,,,0,25-36m,38000,22800.0,1.53,0,2022.0
EMP01441,Technology,Senior Analyst,London,Female,Other / prefer not to say,2023-08-01,17.0,4.1,3.9,11.0,0,,,0,13-24m,52000,31200.0,1.02,0,2023.0
EMP02047,Sales & Commercial,Analyst,Amsterdam,Female,White,2023-12-31,12.0,4.2,2.7,3.0,1,Redundancy,2024-12-01,0,7-12m,38000,22800.0,1.7,0,2023.0
EMP01565,Sales & Commercial,Analyst,Amsterdam,Female,White,2023-12-31,12.0,3.8,3.9,16.0,1,Better opportunity,,1,7-12m,38000,22800.0,1.14,0,2023.0
EMP01331,Sales & Commercial,Senior Analyst,Dublin,Female,White,2023-07-01,18.0,3.2,3.6,9.0,0,,,0,13-24m,52000,31200.0,1.56,0,2023.0
EMP01433,Finance,Manager,London,Male,Black / African / Caribbean,2021-05-30,43.0,4.5,4.4,3.0,0,,,0,37-60m,68000,40800.0,0.56,0,2021.0
EMP01277,Customer Success,Senior Manager,London,Male,Black / African / Caribbean,2021-02-27,46.0,3.6,3.5,3.0,1,Compensation,2023-06-12,0,37-60m,88000,52800.0,1.46,0,2021.0
EMP02089,Marketing,Senior Analyst,London,Female,Asian / Asian British,2023-03-01,22.0,4.7,3.2,6.0,0,,,0,13-24m,52000,31200.0,1.2,0,2023.0
EMP02081,Customer Success,Analyst,London,Male,White,2023-10-31,14.0,3.7,3.3,11.0,0,,,0,13-24m,38000,22800.0,1.54,0,2023.0
EMP01974,Technology,Senior Manager,Dublin,Female,Black / African / Caribbean,2022-03-31,33.0,3.8,4.0,1.0,0,,,0,25-36m,88000,52800.0,1.08,0,2022.0
EMP02013,Legal & Compliance,Analyst,London,Female,Asian / Asian British,2024-12-01,1.0,1.8,4.2,7.0,1,Career growth,2025-01-30,0,0-6m,38000,22800.0,1.76,0,2024.0
EMP01902,Technology,Senior Analyst,Lagos,Female,White,2022-12-30,24.0,3.4,5.0,3.0,0,,,0,13-24m,52000,31200.0,0.64,0,2022.0
EMP01449,Sales & Commercial,Manager,Manchester,Female,White,2021-10-29,38.0,4.9,4.6,6.0,0,,,0,37-60m,68000,40800.0,0.28,0,2021.0
EMP01386,Customer Success,Analyst,London,Female,Other / prefer not to say,2024-07-01,6.0,2.7,2.6,3.0,1,Better opportunity,2024-11-19,0,0-6m,38000,22800.0,2.36,1,2024.0
EMP02028,People & Culture,Manager,Manchester,Female,White,2021-04-29,44.0,3.6,3.3,0.0,0,,,0,37-60m,68000,40800.0,1.58,0,2021.0
EMP01525,Customer Success,Manager,London,Female,White,2022-05-31,31.0,2.7,2.5,12.0,0,,,0,25-36m,68000,40800.0,2.42,1,2022.0
EMP01304,Finance,Senior Analyst,London,Male,Not disclosed,2021-03-30,45.0,4.0,3.5,2.0,0,,,0,37-60m,52000,31200.0,1.3,0,2021.0
EMP01488,Sales & Commercial,Senior Analyst,London,Female,White,2024-03-01,10.0,3.1,3.0,5.0,1,Better opportunity,,1,7-12m,52000,31200.0,1.96,0,2024.0
EMP02050,Technology,Analyst,London,Male,White,2024-08-01,5.0,4.0,4.0,12.0,0,,,0,0-6m,38000,22800.0,1.0,0,2024.0
EMP02139,Operations,Analyst,Dublin,Male,White,2024-08-01,5.0,3.9,3.1,13.0,0,,,0,0-6m,38000,22800.0,1.58,0,2024.0
EMP01941,Sales & Commercial,Senior Manager,Amsterdam,Male,Mixed / Multiple ethnic groups,2021-01-28,47.0,2.7,2.3,6.0,1,Better opportunity,2021-05-07,0,37-60m,88000,52800.0,2.54,1,2021.0
EMP01068,Customer Success,Senior Analyst,London,Male,White,2022-07-31,29.0,2.5,3.2,0.0,1,Work-life balance,2024-08-21,0,25-36m,52000,31200.0,2.08,1,2022.0
EMP01020,Sales & Commercial,Analyst,London,Male,Not disclosed,2024-04-01,9.0,3.1,4.0,1.0,0,,,0,7-12m,38000,22800.0,1.36,0,2024.0
EMP01878,Finance,Senior Analyst,Manchester,Male,White,2023-03-01,22.0,2.4,4.6,15.0,0,,,0,13-24m,52000,31200.0,1.28,0,2023.0
EMP01325,Marketing,Senior Analyst,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2022-07-31,29.0,4.3,3.55,18.0,0,,,0,25-36m,52000,31200.0,1.15,0,2022.0
EMP01261,Finance,Senior Analyst,Manchester,Female,Mixed / Multiple ethnic groups,2023-05-01,20.0,3.4,4.3,13.0,0,,,0,13-24m,52000,31200.0,1.06,0,2023.0
EMP01131,Operations,Senior Analyst,Dublin,Male,White,2023-10-01,15.0,3.4,3.9,1.0,0,,,0,13-24m,52000,31200.0,1.3,0,2023.0
EMP01410,Technology,Senior Analyst,Dublin,Male,White,2022-09-30,27.0,3.2,2.6,5.0,1,Work-life balance,2024-10-15,0,25-36m,52000,31200.0,2.16,1,2022.0
EMP01401,Technology,Analyst,Dublin,Female,Not disclosed,2023-10-01,15.0,2.8,4.0,9.0,0,,,0,13-24m,38000,22800.0,1.48,0,2023.0
EMP01055,Operations,Manager,Manchester,Male,Black / African / Caribbean,2021-05-30,43.0,2.9,5.0,0.0,0,,,0,37-60m,68000,40800.0,0.84,0,2021.0
EMP01964,Sales & Commercial,Senior Manager,London,Male,White,2020-01-28,59.0,3.2,4.1,7.0,1,Better opportunity,2021-07-31,0,37-60m,88000,52800.0,1.26,0,2020.0
EMP01932,Customer Success,Analyst,Dublin,Male,White,2024-12-01,1.0,3.3,5.0,2.0,0,,,0,0-6m,38000,22800.0,0.68,0,2024.0
EMP02142,Sales & Commercial,Analyst,Amsterdam,Male,White,2024-10-31,2.0,3.9,3.4,4.0,0,,,0,0-6m,38000,22800.0,1.4,0,2024.0
EMP01151,Legal & Compliance,Senior Manager,London,Female,White,2021-03-30,45.0,4.5,2.6,7.0,0,,,0,37-60m,88000,52800.0,1.64,0,2021.0
